"ID_Ventas","fecha","temporada","sexo","retailer","region","estado","ciudad","metodo de venta","producto","precio por unidad","unidades vendidas","ventas totales","ganancia","margen operativo"
"FC-000001535","2021-06-12 00:00:00","Primavera","male","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","45","600","270000","81000","0.3"
"FC-000001536","2021-06-12 00:00:00","Primavera","female","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Urbano","40","525","210000","73500","0.35"
"FC-000001537","2021-06-12 00:00:00","Primavera","female","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","40","500","200000","70000","0.35"
"FC-000001538","2021-06-12 00:00:00","Primavera","non-binary","Kohl's","West","Wyoming","Cheyenne","In-store","Indumentaria","50","500","250000","75000","0.3"
"FC-000001539","2021-06-12 00:00:00","Primavera","male","Kohl's","West","Wyoming","Cheyenne","In-store","Indumentaria","55","650","357500","89375","0.25"
"FC-000001540","2021-07-10 00:00:00","Verano","non-binary","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Urbano","50","875","437500","218750","0.5"
"FC-000001541","2021-07-10 00:00:00","Verano","female","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","45","625","281250","84375","0.3"
"FC-000001542","2021-07-10 00:00:00","Verano","male","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Urbano","40","550","220000","77000","0.35"
"FC-000001543","2021-07-10 00:00:00","Verano","female","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","40","500","200000","70000","0.35"
"FC-000001544","2021-07-10 00:00:00","Verano","male","Kohl's","West","Wyoming","Cheyenne","In-store","Indumentaria","50","525","262500","78750","0.3"
"FC-000001545","2021-07-10 00:00:00","Verano","non-binary","Kohl's","West","Wyoming","Cheyenne","In-store","Indumentaria","55","700","385000","96250","0.25"
"FC-000001546","2021-08-11 00:00:00","Verano","female","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Urbano","50","850","425000","212500","0.5"
"FC-000001547","2021-08-11 00:00:00","Verano","male","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","45","625","281250","84375","0.3"
"FC-000001548","2021-08-11 00:00:00","Verano","female","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Urbano","40","550","220000","77000","0.35"
"FC-000001549","2021-08-11 00:00:00","Verano","male","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","40","525","210000","73500","0.35"
"FC-000001550","2021-08-11 00:00:00","Verano","non-binary","Kohl's","West","Wyoming","Cheyenne","In-store","Indumentaria","50","500","250000","75000","0.3"
"FC-000001551","2021-08-11 00:00:00","Verano","female","Kohl's","West","Wyoming","Cheyenne","In-store","Indumentaria","55","675","371250","92812.5","0.25"
"FC-000001552","2021-09-10 00:00:00","Verano","non-binary","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Urbano","50","800","400000","200000","0.5"
"FC-000001553","2021-09-10 00:00:00","Verano","male","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","45","600","270000","81000","0.3"
"FC-000001554","2021-09-10 00:00:00","Verano","male","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Urbano","40","525","210000","73500","0.35"
"FC-000001555","2021-09-10 00:00:00","Verano","male","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","40","500","200000","70000","0.35"
"FC-000001556","2021-09-10 00:00:00","Verano","non-binary","Kohl's","West","Wyoming","Cheyenne","In-store","Indumentaria","50","500","250000","75000","0.3"
"FC-000001557","2021-09-10 00:00:00","Verano","non-binary","Kohl's","West","Wyoming","Cheyenne","In-store","Indumentaria","55","600","330000","82500","0.25"
"FC-000001558","2021-10-12 00:00:00","Otoño","non-binary","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Urbano","55","775","426250","213125","0.5"
"FC-000001559","2021-10-12 00:00:00","Otoño","male","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","45","600","270000","81000","0.3"
"FC-000001560","2021-10-12 00:00:00","Otoño","female","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Urbano","45","500","225000","78750","0.35"
"FC-000001561","2021-10-12 00:00:00","Otoño","non-binary","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","45","475","213750","74812.5","0.35"
"FC-000001562","2021-10-12 00:00:00","Otoño","male","Kohl's","West","Wyoming","Cheyenne","In-store","Indumentaria","55","475","261250","78375","0.3"
"FC-000001563","2021-10-12 00:00:00","Otoño","male","Kohl's","West","Wyoming","Cheyenne","In-store","Indumentaria","60","600","360000","90000","0.25"
"FC-000001564","2021-11-11 00:00:00","Otoño","male","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Urbano","55","750","412500","206250","0.5"
"FC-000001565","2021-11-11 00:00:00","Otoño","female","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","45","575","258750","77625","0.3"
"FC-000001566","2021-11-11 00:00:00","Otoño","non-binary","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Urbano","45","520","234000","81900","0.35"
"FC-000001567","2021-11-11 00:00:00","Otoño","male","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","45","500","225000","78750","0.35"
"FC-000001568","2021-11-11 00:00:00","Otoño","male","Kohl's","West","Wyoming","Cheyenne","In-store","Indumentaria","55","475","261250","78375","0.3"
"FC-000001569","2021-11-11 00:00:00","Otoño","male","Kohl's","West","Wyoming","Cheyenne","In-store","Indumentaria","60","575","345000","86250","0.25"
"FC-000001570","2021-12-10 00:00:00","Otoño","female","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Urbano","55","800","440000","220000","0.5"
"FC-000001571","2021-12-10 00:00:00","Otoño","non-binary","Kohl's","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","45","600","270000","81000","0.3"
"FC-000001572","2021-12-10 00:00:00","Otoño","male","Foot Locker","West","Wyoming","Cheyenne","In-store","Calzado Urbano","45","550","247500","86625","0.35"
"FC-000001573","2021-12-10 00:00:00","Otoño","non-binary","Foot Locker","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","45","500","225000","78750","0.35"
"FC-000001574","2021-12-10 00:00:00","Otoño","female","Foot Locker","West","Wyoming","Cheyenne","In-store","Indumentaria","55","500","275000","82500","0.3"
"FC-000001575","2021-12-10 00:00:00","Otoño","female","Foot Locker","West","Wyoming","Cheyenne","In-store","Indumentaria","60","600","360000","90000","0.25"
"FC-000001576","2021-01-24 00:00:00","Invierno","female","Foot Locker","West","Wyoming","Cheyenne","In-store","Calzado Urbano","30","350","105000","36750","0.35"
"FC-000001577","2021-01-24 00:00:00","Invierno","female","Foot Locker","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","40","350","140000","49000","0.35"
"FC-000001578","2021-01-24 00:00:00","Invierno","male","Foot Locker","West","Wyoming","Cheyenne","In-store","Calzado Urbano","40","350","140000","49000","0.35"
"FC-000001579","2021-01-24 00:00:00","Invierno","female","Foot Locker","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","40","200","80000","28000","0.35"
"FC-000001580","2021-01-24 00:00:00","Invierno","non-binary","Foot Locker","West","Wyoming","Cheyenne","In-store","Indumentaria","45","150","67500","27000","0.4"
"FC-000001581","2021-01-24 00:00:00","Invierno","non-binary","Foot Locker","West","Wyoming","Cheyenne","In-store","Indumentaria","40","400","160000","48000","0.3"
"FC-000001582","2021-02-24 00:00:00","Invierno","female","Foot Locker","West","Wyoming","Cheyenne","In-store","Calzado Urbano","30","450","135000","47250","0.35"
"FC-000001583","2021-02-24 00:00:00","Invierno","female","Foot Locker","West","Wyoming","Cheyenne","In-store","Calzado Deportivo","40","350","140000","49000","0.35"
"FC-000001584","2021-02-24 00:00:00","Invierno","female","Foot Locker","West","Wyoming","Cheyenne","In-store","Calzado Urbano","40","350","140000","49000","0.35"
"FC-000001585","2021-02-24 00:00:00","Invierno","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","40","200","80000","28000","0.35"
"FC-000001586","2021-02-24 00:00:00","Invierno","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","45","125","56250","22500","0.4"
"FC-000001587","2021-02-24 00:00:00","Invierno","male","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","40","325","130000","39000","0.3"
"FC-000001588","2021-03-23 00:00:00","Primavera","female","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Urbano","40","475","190000","66500","0.35"
"FC-000001589","2021-03-23 00:00:00","Primavera","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","50","325","162500","56875","0.35"
"FC-000001590","2021-03-23 00:00:00","Primavera","female","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Urbano","55","350","192500","67375","0.35"
"FC-000001591","2021-03-23 00:00:00","Primavera","female","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","50","250","125000","43750","0.35"
"FC-000001592","2021-03-23 00:00:00","Primavera","male","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","55","100","55000","22000","0.4"
"FC-000001593","2021-03-23 00:00:00","Primavera","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","50","300","150000","45000","0.3"
"FC-000001594","2021-04-24 00:00:00","Primavera","male","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Urbano","55","475","261250","91437.5","0.35"
"FC-000001595","2021-04-24 00:00:00","Primavera","male","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","60","275","165000","57750","0.35"
"FC-000001596","2021-04-24 00:00:00","Primavera","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Urbano","60","325","195000","68250","0.35"
"FC-000001597","2021-04-24 00:00:00","Primavera","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","45","225","101250","35437.5","0.35"
"FC-000001598","2021-04-24 00:00:00","Primavera","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","50","125","62500","25000","0.4"
"FC-000001599","2021-04-24 00:00:00","Primavera","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","65","300","195000","58500","0.3"
"FC-000001600","2021-05-25 00:00:00","Primavera","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Urbano","50","500","250000","87500","0.35"
"FC-000001601","2021-05-25 00:00:00","Primavera","female","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","55","350","192500","67375","0.35"
"FC-000001602","2021-05-25 00:00:00","Primavera","female","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Urbano","55","350","192500","67375","0.35"
"FC-000001603","2021-05-25 00:00:00","Primavera","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","50","275","137500","48125","0.35"
"FC-000001604","2021-05-25 00:00:00","Primavera","male","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","45","175","78750","31500","0.4"
"FC-000001605","2021-05-25 00:00:00","Primavera","female","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","60","525","315000","94500","0.3"
"FC-000001606","2021-06-24 00:00:00","Verano","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Urbano","55","775","426250","149187.5","0.35"
"FC-000001607","2021-06-24 00:00:00","Verano","female","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","65","650","422500","147875","0.35"
"FC-000001608","2021-06-24 00:00:00","Verano","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Urbano","80","650","520000","182000","0.35"
"FC-000001609","2021-06-24 00:00:00","Verano","male","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","80","525","420000","147000","0.35"
"FC-000001610","2021-06-24 00:00:00","Verano","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","90","400","360000","144000","0.4"
"FC-000001611","2021-06-24 00:00:00","Verano","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","105","700","735000","220500","0.3"
"FC-000001612","2021-07-23 00:00:00","Verano","female","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Urbano","85","850","722500","252875","0.35"
"FC-000001613","2021-07-23 00:00:00","Verano","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","90","700","630000","220500","0.35"
"FC-000001614","2021-07-23 00:00:00","Verano","male","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Urbano","90","650","585000","204750","0.35"
"FC-000001615","2021-07-23 00:00:00","Verano","female","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","85","550","467500","163625","0.35"
"FC-000001616","2021-07-23 00:00:00","Verano","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","90","600","540000","216000","0.4"
"FC-000001617","2021-07-23 00:00:00","Verano","male","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","105","600","630000","189000","0.3"
"FC-000001618","2021-08-24 00:00:00","Verano","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Urbano","90","800","720000","252000","0.35"
"FC-000001619","2021-08-24 00:00:00","Verano","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","80","775","620000","217000","0.35"
"FC-000001620","2021-08-24 00:00:00","Verano","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Urbano","70","650","455000","159250","0.35"
"FC-000001621","2021-08-24 00:00:00","Verano","male","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","70","425","297500","104125","0.35"
"FC-000001622","2021-08-24 00:00:00","Verano","male","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","70","425","297500","119000","0.4"
"FC-000001623","2021-08-24 00:00:00","Verano","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","75","250","187500","56250","0.3"
"FC-000001624","2021-09-25 00:00:00","Otoño","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Urbano","50","450","225000","78750","0.35"
"FC-000001625","2021-09-25 00:00:00","Otoño","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","55","450","247500","86625","0.35"
"FC-000001626","2021-09-25 00:00:00","Otoño","female","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Urbano","50","250","125000","43750","0.35"
"FC-000001627","2021-09-25 00:00:00","Otoño","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Calzado Deportivo","50","200","100000","35000","0.35"
"FC-000001628","2021-09-25 00:00:00","Otoño","non-binary","Foot Locker","Southeast","Virginia","Richmond","In-store","Indumentaria","60","225","135000","54000","0.4"
