id_ventas,fecha,id_cliente,id_retailer,id_region,id_estado,id_ciudad,id_metodo,id_producto,precio por unidad,unidades vendidas,ventas totales,ganancia,margen operativo
FC-000002252,2021-05-14,2352,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,55.00000000000001,225,12375.000000000002,4331.25,0.35
FC-000002253,2021-05-14,2353,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,70.0,400,28000.0,7000.0,0.25
FC-000002254,2021-06-13,2354,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,50.0,675,33750.0,13500.0,0.4
FC-000002255,2021-06-13,2355,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,55.00000000000001,525,28875.000000000004,11550.000000000002,0.4
FC-000002256,2021-06-13,2356,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,55.00000000000001,525,28875.000000000004,10106.25,0.35
FC-000002257,2021-06-13,2357,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,50.0,400,20000.0,8000.0,0.4
FC-000002258,2021-06-13,2358,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,55.00000000000001,275,15125.000000000002,5293.75,0.35
FC-000002259,2021-06-13,2359,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,70.0,575,40250.0,10062.5,0.25
FC-000002260,2021-07-12,2360,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,50.0,725,36250.0,14500.0,0.4
FC-000002261,2021-07-12,2361,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,55.00000000000001,575,31625.000000000004,12650.000000000002,0.4
FC-000002262,2021-07-12,2362,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,55.00000000000001,525,28875.000000000004,10106.25,0.35
FC-000002263,2021-07-12,2363,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,50.0,425,21250.0,8500.0,0.4
FC-000002264,2021-07-12,2364,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,55.00000000000001,475,26125.000000000004,9143.75,0.35
FC-000002265,2021-07-12,2365,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,70.0,475,33250.0,8312.5,0.25
FC-000002266,2021-08-13,2366,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,55.00000000000001,675,37125.00000000001,14850.000000000004,0.4
FC-000002267,2021-08-13,2367,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,60.00000000000001,625,37500.00000000001,15000.000000000004,0.4
FC-000002268,2021-08-13,2368,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,55.00000000000001,500,27500.000000000004,9625.0,0.35
FC-000002269,2021-08-13,2369,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,55.00000000000001,450,24750.000000000004,9900.000000000002,0.4
FC-000002270,2021-08-13,2370,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,65.0,450,29250.0,10237.5,0.35
FC-000002271,2021-08-13,2371,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,70.0,425,29750.0,7437.5,0.25
FC-000002272,2021-09-14,2372,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,45.000000000000014,600,27000.000000000007,10800.000000000004,0.4
FC-000002273,2021-09-14,2373,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,50.000000000000014,600,30000.000000000007,12000.000000000004,0.4
FC-000002274,2021-09-14,2374,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,45.000000000000014,450,20250.000000000007,7087.500000000002,0.35
FC-000002275,2021-09-14,2375,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,45.000000000000014,400,18000.000000000007,7200.000000000004,0.4
FC-000002276,2021-09-14,2376,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,55.00000000000001,400,22000.000000000004,7700.000000000001,0.35
FC-000002277,2021-09-14,2377,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,60.00000000000001,450,27000.000000000004,6750.000000000001,0.25
FC-000002278,2021-10-13,2378,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,45.000000000000014,525,23625.000000000007,9450.000000000004,0.4
FC-000002279,2021-10-13,2379,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,50.000000000000014,525,26250.000000000007,10500.000000000004,0.4
FC-000002280,2021-10-13,2380,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,45.000000000000014,350,15750.000000000005,5512.500000000002,0.35
FC-000002281,2021-10-13,2381,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,45.000000000000014,325,14625.000000000005,5850.000000000003,0.4
FC-000002282,2021-10-13,2382,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,55.00000000000001,300,16500.000000000004,5775.000000000001,0.35
FC-000002283,2021-10-13,2383,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,70.0,350,24500.0,6125.0,0.25
FC-000002284,2021-11-13,2384,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,55.00000000000001,525,28875.000000000004,11550.000000000002,0.4
FC-000002285,2021-11-13,2385,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,60.00000000000001,575,34500.00000000001,13800.000000000004,0.4
FC-000002286,2021-11-13,2386,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,55.00000000000001,425,23375.000000000004,8181.250000000001,0.35
FC-000002287,2021-11-13,2387,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,55.00000000000001,400,22000.000000000004,8800.000000000002,0.4
FC-000002288,2021-11-13,2388,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,65.0,350,22750.0,7962.499999999999,0.35
FC-000002289,2021-11-13,2389,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,70.0,475,33250.0,8312.5,0.25
FC-000002290,2021-12-12,2390,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,55.00000000000001,675,37125.00000000001,14850.000000000004,0.4
FC-000002291,2021-12-12,2391,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,60.00000000000001,675,40500.00000000001,16200.000000000004,0.4
FC-000002292,2021-12-12,2392,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Urbano,55.00000000000001,475,26125.000000000004,9143.75,0.35
FC-000002293,2021-12-12,2393,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,55.00000000000001,475,26125.000000000004,10450.000000000002,0.4
FC-000002294,2021-12-12,2394,Foot Locker,Southeast,Georgia,Atlanta,Online,Indumentaria,65.0,400,26000.0,9100.0,0.35
FC-000002295,2021-12-12,2395,Foot Locker,Southeast,Georgia,Atlanta,Online,Indumentaria,70.0,500,35000.0,8750.0,0.25
FC-000002296,2021-01-09,2396,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Urbano,40.0,1025,41000.0,18450.0,0.45
FC-000002297,2021-01-09,2397,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,40.0,825,33000.0,11550.0,0.35
FC-000002298,2021-01-09,2398,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Urbano,30.000000000000004,825,24750.000000000004,6187.500000000001,0.25
FC-000002299,2021-01-09,2399,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,35.0,675,23625.0,7087.5,0.3
FC-000002300,2021-01-09,2400,Foot Locker,Southeast,Georgia,Atlanta,Online,Indumentaria,50.0,725,36250.0,12687.5,0.35
FC-000002301,2021-01-09,2401,Foot Locker,Southeast,Georgia,Atlanta,Online,Indumentaria,40.0,825,33000.0,16500.0,0.5
FC-000002302,2021-02-07,2402,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Urbano,40.0,1075,43000.0,19350.0,0.45
FC-000002303,2021-02-07,2403,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,40.0,725,29000.0,10150.0,0.35
FC-000002304,2021-02-07,2404,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Urbano,30.000000000000004,775,23250.000000000004,5812.500000000001,0.25
FC-000002305,2021-02-07,2405,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,35.0,625,21875.0,6562.5,0.3
FC-000002306,2021-02-07,2406,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,50.0,700,35000.0,12250.0,0.35
FC-000002307,2021-02-07,2407,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,35.0,800,28000.0,14000.0,0.5
FC-000002308,2021-03-05,2408,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,35.0,1020,35700.0,16065.0,0.45
FC-000002309,2021-03-05,2409,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,35.0,700,24500.0,8575.0,0.35
FC-000002310,2021-03-05,2410,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,25.0,725,18125.0,4531.25,0.25
FC-000002311,2021-03-05,2411,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,29.999999999999996,575,17249.999999999996,5174.999999999999,0.3
FC-000002312,2021-03-05,2412,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,45.00000000000001,625,28125.000000000004,9843.75,0.35
FC-000002313,2021-03-05,2413,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,35.0,725,25375.0,12687.5,0.5
FC-000002314,2021-04-06,2414,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,35.0,975,34125.0,15356.25,0.45
FC-000002315,2021-04-06,2415,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,35.0,675,23625.0,8268.75,0.35
FC-000002316,2021-04-06,2416,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,25.0,675,16875.0,4218.75,0.25
FC-000002317,2021-04-06,2417,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,29.999999999999996,600,17999.999999999996,5399.999999999999,0.3
FC-000002318,2021-04-06,2418,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,50.0,625,31250.0,10937.5,0.35
FC-000002319,2021-04-06,2419,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,40.0,775,31000.0,15500.0,0.5
FC-000002320,2021-05-05,2420,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,50.0,1045,52250.0,23512.5,0.45
FC-000002321,2021-05-05,2421,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,50.0,750,37500.0,13125.0,0.35
FC-000002322,2021-05-05,2422,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,45.0,725,32625.0,8156.25,0.25
FC-000002323,2021-05-05,2423,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,45.0,675,30375.0,9112.5,0.3
FC-000002324,2021-05-05,2424,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,54.99999999999999,700,38499.99999999999,13474.999999999996,0.35
FC-000002325,2021-05-05,2425,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,60.0,800,48000.0,24000.0,0.5
FC-000002326,2021-06-07,2426,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,54.99999999999999,1050,57749.99999999999,25987.499999999996,0.45
FC-000002327,2021-06-07,2427,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,50.0,800,40000.0,14000.0,0.35
FC-000002328,2021-06-07,2428,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,50.0,775,38750.0,9687.5,0.25
FC-000002329,2021-06-07,2429,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,50.0,750,37500.0,11250.0,0.3
FC-000002330,2021-06-07,2430,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,65.0,750,48750.0,17062.5,0.35
FC-000002331,2021-06-07,2431,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,70.0,925,64750.0,32375.0,0.5
FC-000002332,2021-07-05,2432,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,65.0,1150,74750.0,33637.5,0.45
FC-000002333,2021-07-05,2433,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,60.00000000000001,900,54000.00000000001,18900.0,0.35
FC-000002334,2021-07-05,2434,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,55.00000000000001,825,45375.00000000001,11343.750000000002,0.25
FC-000002335,2021-07-05,2435,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,55.00000000000001,775,42625.00000000001,12787.500000000002,0.3
FC-000002336,2021-07-05,2436,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,65.0,800,52000.0,18200.0,0.35
FC-000002337,2021-07-05,2437,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,70.0,975,68250.0,34125.0,0.5
FC-000002338,2021-08-06,2438,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,65.0,1125,73125.0,32906.25,0.45
FC-000002339,2021-08-06,2439,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,60.00000000000001,900,54000.00000000001,18900.0,0.35
FC-000002340,2021-08-06,2440,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,55.00000000000001,825,45375.00000000001,11343.750000000002,0.25
FC-000002341,2021-08-06,2441,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,45.0,775,34875.0,10462.5,0.3
FC-000002342,2021-08-06,2442,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,55.00000000000001,750,41250.00000000001,14437.500000000002,0.35
FC-000002343,2021-08-06,2443,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,60.00000000000001,925,55500.00000000001,27750.000000000004,0.5
FC-000002344,2021-09-05,2444,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,55.00000000000001,1025,56375.00000000001,25368.750000000004,0.45
FC-000002345,2021-09-05,2445,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,50.000000000000014,825,41250.000000000015,14437.500000000004,0.35
FC-000002346,2021-09-05,2446,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,40.0,725,29000.0,7250.0,0.25
FC-000002347,2021-09-05,2447,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,40.0,700,28000.0,8400.0,0.3
FC-000002348,2021-09-05,2448,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,50.0,700,35000.0,12250.0,0.35
FC-000002349,2021-09-05,2449,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,55.00000000000001,800,44000.00000000001,22000.000000000004,0.5
FC-000002350,2021-10-07,2450,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,55.00000000000001,975,53625.00000000001,24131.250000000004,0.45
FC-000002351,2021-10-07,2451,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,45.000000000000014,800,36000.000000000015,12600.000000000004,0.35
FC-000002352,2021-10-07,2452,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,45.000000000000014,675,30375.00000000001,7593.750000000003,0.25
FC-000002353,2021-10-07,2453,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,45.000000000000014,650,29250.00000000001,8775.000000000004,0.3
FC-000002354,2021-10-07,2454,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,55.00000000000001,650,35750.00000000001,12512.500000000002,0.35
FC-000002355,2021-10-07,2455,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,60.0,775,46500.0,23250.0,0.5
FC-000002356,2021-11-06,2456,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,55.00000000000001,925,50875.00000000001,22893.750000000004,0.45
FC-000002357,2021-11-06,2457,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,45.000000000000014,750,33750.00000000001,11812.500000000002,0.35
FC-000002358,2021-11-06,2458,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,45.000000000000014,695,31275.00000000001,7818.750000000003,0.25
FC-000002359,2021-11-06,2459,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,55.000000000000014,750,41250.00000000001,12375.000000000002,0.3
FC-000002360,2021-11-06,2460,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,70.0,725,50750.0,17762.5,0.35
FC-000002361,2021-11-06,2461,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,75.0,825,61875.0,30937.5,0.5
FC-000002362,2021-12-05,2462,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,70.0,1075,75250.0,33862.5,0.45
FC-000002363,2021-12-05,2463,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,60.00000000000001,875,52500.00000000001,18375.0,0.35
FC-000002364,2021-12-05,2464,Sports Direct,Southeast,South Carolina,Charleston,Online,Calzado Urbano,60.00000000000001,825,49500.00000000001,12375.000000000002,0.25
FC-000002365,2021-12-05,2465,Sports Direct,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,60.00000000000001,775,46500.00000000001,13950.000000000002,0.3
FC-000002366,2021-12-05,2466,Sports Direct,Southeast,South Carolina,Charleston,Online,Indumentaria,70.0,775,54250.0,18987.5,0.35
FC-000002367,2021-12-05,2467,Sports Direct,Southeast,South Carolina,Charleston,Online,Indumentaria,75.0,875,65625.0,32812.5,0.5
FC-000002368,2021-01-06,2468,Sports Direct,Southeast,South Carolina,Charleston,Online,Calzado Urbano,35.0,925,32375.0,12950.0,0.4
FC-000002369,2021-01-06,2469,Sports Direct,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,35.0,725,25375.0,8881.25,0.35
FC-000002370,2021-01-06,2470,Sports Direct,Southeast,South Carolina,Charleston,Online,Calzado Urbano,25.000000000000007,725,18125.000000000004,7250.000000000002,0.4
FC-000002371,2021-01-06,2471,Sports Direct,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,30.0,575,17250.0,6900.0,0.4
FC-000002372,2021-01-06,2472,Sports Direct,Southeast,South Carolina,Charleston,Online,Indumentaria,45.0,625,28125.0,9843.75,0.35
FC-000002373,2021-01-06,2473,Sports Direct,Southeast,South Carolina,Charleston,Online,Indumentaria,35.0,725,25375.0,12687.5,0.5
FC-000002374,2021-02-04,2474,Sports Direct,Southeast,South Carolina,Charleston,Online,Calzado Urbano,35.0,975,34125.0,13650.0,0.4
FC-000002375,2021-02-04,2475,Sports Direct,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,35.0,625,21875.0,7656.249999999999,0.35
FC-000002376,2021-02-04,2476,Sports Direct,Southeast,South Carolina,Charleston,Online,Calzado Urbano,25.000000000000007,675,16875.000000000004,6750.000000000002,0.4
FC-000002377,2021-02-04,2477,Sports Direct,Southeast,North Carolina,Charlotte,Online,Calzado Deportivo,30.0,525,15750.0,6300.0,0.4
FC-000002378,2021-02-04,2478,Sports Direct,Southeast,North Carolina,Charlotte,Online,Indumentaria,45.0,600,27000.0,9450.0,0.35
FC-000002379,2021-02-04,2479,Sports Direct,Southeast,North Carolina,Charlotte,Online,Indumentaria,30.0,700,21000.0,10500.0,0.5
FC-000002380,2021-03-02,2480,Sports Direct,Southeast,North Carolina,Charlotte,Online,Calzado Urbano,30.0,920,27600.0,11040.0,0.4
FC-000002381,2021-03-02,2481,Sports Direct,Southeast,North Carolina,Charlotte,Online,Calzado Deportivo,30.0,600,18000.0,6300.0,0.35
FC-000002382,2021-03-02,2482,Sports Direct,Southeast,North Carolina,Charlotte,Online,Calzado Urbano,20.0,625,12500.0,5000.0,0.4
FC-000002383,2021-03-02,2483,Sports Direct,Southeast,North Carolina,Charlotte,Online,Calzado Deportivo,24.999999999999996,475,11874.999999999998,4749.999999999999,0.4
FC-000002384,2021-03-02,2484,Sports Direct,Southeast,North Carolina,Charlotte,Online,Indumentaria,40.00000000000001,525,21000.000000000004,7350.000000000001,0.35
FC-000002385,2021-03-02,2485,Sports Direct,Southeast,North Carolina,Charlotte,Online,Indumentaria,30.0,625,18750.0,9375.0,0.5
FC-000002386,2021-04-03,2486,Sports Direct,Southeast,North Carolina,Charlotte,Online,Calzado Urbano,30.0,875,26250.0,10500.0,0.4
FC-000002387,2021-04-03,2487,Sports Direct,Southeast,North Carolina,Charlotte,Online,Calzado Deportivo,30.0,575,17250.0,6037.5,0.35
FC-000002388,2021-04-03,2488,Sports Direct,Southeast,North Carolina,Charlotte,Online,Calzado Urbano,20.0,575,11500.0,4600.0,0.4
FC-000002389,2021-04-03,2489,Sports Direct,Southeast,North Carolina,Charlotte,Online,Calzado Deportivo,24.999999999999996,500,12499.999999999998,5000.0,0.4
FC-000002390,2021-04-03,2490,Sports Direct,Southeast,North Carolina,Charlotte,Online,Indumentaria,45.0,525,23625.0,8268.75,0.35
FC-000002391,2021-04-03,2491,Sports Direct,Southeast,North Carolina,Charlotte,Online,Indumentaria,35.0,675,23625.0,11812.5,0.5
FC-000002392,2021-05-02,2492,Sports Direct,Southeast,North Carolina,Charlotte,Online,Calzado Urbano,45.0,945,42525.0,17010.0,0.4
FC-000002393,2021-05-02,2493,Sports Direct,Southeast,North Carolina,Charlotte,Online,Calzado Deportivo,45.0,650,29250.0,10237.5,0.35
